STREET_NUM,STREET_NAME,STREET_DIRECTION,POSTAL,WARD_NUMBER,WARD_NAME
130,GORMAN PARK, ,M3H,06,York Centre
132,GORMAN PARK, ,M3H,06,York Centre
795,SHEPPARD,W,M3H,06,York Centre
797,SHEPPARD,W,M3H,06,York Centre
180,CLONMORE, ,M1N,20,Scarborough Southwest
182,CLONMORE, ,M1N,20,Scarborough Southwest
184,CLONMORE, ,M1N,20,Scarborough Southwest
322,WILDCAT, ,M3J,06,York Centre
1,ST CLAIR,W,M4V,12,Toronto-St. Paul's
55,FREDERICK TISDALE, ,   ,06,York Centre
53,FREDERICK TISDALE, ,   ,06,York Centre
51,FREDERICK TISDALE, ,   ,06,York Centre
49,FREDERICK TISDALE, ,   ,06,York Centre
47,FREDERICK TISDALE, ,   ,06,York Centre
20,MONTE KWINTER, ,   ,06,York Centre
38,MONTE KWINTER, ,   ,06,York Centre
36,TIPPETT, ,   ,06,York Centre
36 R,TIPPETT, ,   ,06,York Centre
144,BERRY, ,M8Y,03,Etobicoke-Lakeshore
5950,BATHURST, ,M2R,06,York Centre
2350-2362,KENNEDY, ,M1T,22,Scarborough-Agincourt
2799,KINGSTON, ,M1M,20,Scarborough Southwest
2803,KINGSTON, ,M1M,20,Scarborough Southwest
131,FARNHAM, ,M4V,12,Toronto-St. Paul's
33,DAVISVILLE, ,M4S,12,Toronto-St. Paul's
123,EDWARD, ,M5G,11,University-Rosedale
180,DUNDAS,W,M5G,11,University-Rosedale
123,EDWARD, ,M5G,11,University-Rosedale
180,DUNDAS,W,M5G,11,University-Rosedale
399,YONGE, ,M5B,13,Toronto Centre
61,JOHN PERKINS BULL, ,   ,06,York Centre
59,JOHN PERKINS BULL, ,   ,06,York Centre
57,JOHN PERKINS BULL, ,   ,06,York Centre
55,JOHN PERKINS BULL, ,   ,06,York Centre
58,AVONDALE, ,M2N,18,Willowdale
56,AVONDALE, ,M2N,18,Willowdale
12,RAGLAN, ,M6C,12,Toronto-St. Paul's
14,RAGLAN, ,M6C,12,Toronto-St. Paul's
16,RAGLAN, ,M6C,12,Toronto-St. Paul's
18,RAGLAN, ,M6C,12,Toronto-St. Paul's
20,RAGLAN, ,M6C,12,Toronto-St. Paul's
2451,DUFFERIN, ,M6B,08,Eglinton-Lawrence
2451,DUFFERIN, ,M6B,08,Eglinton-Lawrence
670,PROGRESS, ,M1H,24,Scarborough-Guildwood
254,REXDALE, ,M9W,01,Etobicoke North
20,BRIN, ,   ,02,Etobicoke Centre
1572,THE QUEENSWAY, ,M8Z,03,Etobicoke-Lakeshore
44,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
1361,THE QUEENSWAY, ,M8Z,03,Etobicoke-Lakeshore
537,EGLINTON,E,M4P,15,Don Valley West
2189,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
2,CARLTON, ,M5B,13,Toronto Centre
1075,BAY, ,M5S,13,Toronto Centre
277,WELLINGTON,W,M5V,10,Spadina-Fort York
55,LAKE SHORE,E,M5E,10,Spadina-Fort York
8,NEWCASTLE, ,   ,03,Etobicoke-Lakeshore
2,LANSING, ,M2J,17,Don Valley North
4-6,LANSING, ,M2J,17,Don Valley North
555,WILSON, ,   ,06,York Centre
1879,WESTON, ,M9N,05,York South-Weston
1885,WESTON, ,M9N,05,York South-Weston
145,BAYCREST, ,M6A,08,Eglinton-Lawrence
250,WINCOTT, ,M9R,02,Etobicoke Centre
1500,ST CLAIR,W,M6E,09,Davenport
2993,SHEPPARD,E,M1T,22,Scarborough-Agincourt
6,DAWES, ,M4C,19,Beaches-East York
247,DOWNSVIEW PARK, ,   ,06,York Centre
249,DOWNSVIEW PARK, ,   ,06,York Centre
251,DOWNSVIEW PARK, ,   ,06,York Centre
253,DOWNSVIEW PARK, ,   ,06,York Centre
255,DOWNSVIEW PARK, ,   ,06,York Centre
257,DOWNSVIEW PARK, ,   ,06,York Centre
259,DOWNSVIEW PARK, ,   ,06,York Centre
263,DOWNSVIEW PARK, ,   ,06,York Centre
265,DOWNSVIEW PARK, ,   ,06,York Centre
267,DOWNSVIEW PARK, ,   ,06,York Centre
269,DOWNSVIEW PARK, ,   ,06,York Centre
271,DOWNSVIEW PARK, ,   ,06,York Centre
273,DOWNSVIEW PARK, ,   ,06,York Centre
275,DOWNSVIEW PARK, ,   ,06,York Centre
103,WILLIAM DUNCAN, ,   ,06,York Centre
101,WILLIAM DUNCAN, ,   ,06,York Centre
99,WILLIAM DUNCAN, ,   ,06,York Centre
97,WILLIAM DUNCAN, ,   ,06,York Centre
241,CHURCH, ,M5B,13,Toronto Centre
808,MOUNT PLEASANT, ,M4P,12,Toronto-St. Paul's
1243,QUEEN,E,M4L,14,Toronto-Danforth
1243,QUEEN,E,M4L,14,Toronto-Danforth
4626,KINGSTON, ,M1E,25,Scarborough-Rouge Park
1536,ST CLAIR,W,   ,09,Davenport
231,RICHMOND,E,   ,13,Toronto Centre
125,GEORGE, ,M5A,13,Toronto Centre
109,GEORGE, ,M5A,13,Toronto Centre
119,GEORGE, ,M5A,13,Toronto Centre
121,GEORGE, ,M5A,13,Toronto Centre
111,GEORGE,S,M5A,13,Toronto Centre
50,AVONDALE, ,M2N,18,Willowdale
1880-1890,EGLINTON,E,M1L,21,Scarborough Centre
1520,ST CLAIR,W,M6E,09,Davenport
1536,ST CLAIR,W,   ,09,Davenport
4-6,LANSING, ,M2J,17,Don Valley North
677,QUEEN,E,M4M,14,Toronto-Danforth
2810,BAYVIEW, ,M2K,18,Willowdale
539,EGLINTON,E,M4P,15,Don Valley West
541,EGLINTON,E,M4P,15,Don Valley West
543,EGLINTON,E,M4P,15,Don Valley West
537,EGLINTON,E,M4P,15,Don Valley West
539,EGLINTON,E,M4P,15,Don Valley West
541,EGLINTON,E,M4P,15,Don Valley West
543,EGLINTON,E,M4P,15,Don Valley West
266,KING,W,M5V,10,Spadina-Fort York
260,KING,W,M5V,10,Spadina-Fort York
284,KING,W,M5V,10,Spadina-Fort York
300,KING,W,M5V,10,Spadina-Fort York
45,FREDERICK TISDALE, ,   ,06,York Centre
43,FREDERICK TISDALE, ,   ,06,York Centre
41,FREDERICK TISDALE, ,   ,06,York Centre
39,FREDERICK TISDALE, ,   ,06,York Centre
37,FREDERICK TISDALE, ,   ,06,York Centre
35,FREDERICK TISDALE, ,   ,06,York Centre
33,FREDERICK TISDALE, ,   ,06,York Centre
31,FREDERICK TISDALE, ,   ,06,York Centre
29,FREDERICK TISDALE, ,   ,06,York Centre
27,FREDERICK TISDALE, ,   ,06,York Centre
18,WILLIAM DUNCAN, ,   ,06,York Centre
95,WILLIAM DUNCAN, ,   ,06,York Centre
93,WILLIAM DUNCAN, ,   ,06,York Centre
89,WILLIAM DUNCAN, ,   ,06,York Centre
87,WILLIAM DUNCAN, ,   ,06,York Centre
85,WILLIAM DUNCAN, ,   ,06,York Centre
83,WILLIAM DUNCAN, ,   ,06,York Centre
81,WILLIAM DUNCAN, ,   ,06,York Centre
79,WILLIAM DUNCAN, ,   ,06,York Centre
77,WILLIAM DUNCAN, ,   ,06,York Centre
758,MOUNT PLEASANT, ,M4S,12,Toronto-St. Paul's
44,BROADWAY, ,M4P,15,Don Valley West
40,BROADWAY, ,M4P,15,Don Valley West
111,RIVER, ,M5A,13,Toronto Centre
20,CALEDONIA, ,   ,09,Davenport
32,CALEDONIA, ,M6E,09,Davenport
34,CALEDONIA, ,M6E,09,Davenport
36,CALEDONIA, ,M6E,09,Davenport
29,PLEASANT, ,M4T,12,Toronto-St. Paul's
33,PLEASANT, ,M4T,12,Toronto-St. Paul's
39,PLEASANT, ,M4T,12,Toronto-St. Paul's
31,PLEASANT, ,M4T,12,Toronto-St. Paul's
22,RAGLAN, ,M6C,12,Toronto-St. Paul's
24,RAGLAN, ,M6C,12,Toronto-St. Paul's
26,RAGLAN, ,M6C,12,Toronto-St. Paul's
322,KING,W,M5V,10,Spadina-Fort York
276,KING,W,M5V,10,Spadina-Fort York
268,KING,W,M5V,10,Spadina-Fort York
270,KING,W,M5V,10,Spadina-Fort York
284 A,KING,W,M5V,10,Spadina-Fort York
274,KING,W,M5V,10,Spadina-Fort York
4800,YONGE, ,M2N,18,Willowdale
0,SHEPPARD,W,   ,18,Willowdale
95,PIDGEON, ,   ,20,Scarborough Southwest
48,AVONDALE, ,M2N,18,Willowdale
123,PARKWAY FOREST, ,   ,17,Don Valley North
3125,STEELES,E,M2H,17,Don Valley North
646,DUFFERIN, ,M6K,09,Davenport
648,DUFFERIN, ,M6K,09,Davenport
3,BOLAND, ,M6K,09,Davenport
1,BOLAND, ,M6K,09,Davenport
4700,BATHURST, ,M2R,06,York Centre
1111,DANFORTH, ,M4J,14,Toronto-Danforth
203,COLLEGE, ,M5T,11,University-Rosedale
1746,WESTON, ,M9N,05,York South-Weston
20,WILLIAM DUNCAN, ,   ,06,York Centre
22,WILLIAM DUNCAN, ,   ,06,York Centre
200,WILMINGTON, ,M3H,06,York Centre
10,DE BOERS, ,   ,06,York Centre
49,ONTARIO, ,M5A,13,Toronto Centre
94,BERKELEY, ,M5A,13,Toronto Centre
86,BERKELEY, ,M5A,13,Toronto Centre
250,DUNDAS,W,M5T,11,University-Rosedale
212,KING,W,M5H,10,Spadina-Fort York
214,KING,W,M5H,10,Spadina-Fort York
220,KING,W,M5H,10,Spadina-Fort York
218,KING,W,M5H,10,Spadina-Fort York
214-218,KING,W,M5H,10,Spadina-Fort York
287,DAVENPORT, ,M5R,11,University-Rosedale
1980,WESTON, ,M9N,05,York South-Weston
1978,WESTON, ,M9N,05,York South-Weston
113,RIVER, ,M5A,13,Toronto Centre
115,RIVER, ,M5A,13,Toronto Centre
117,RIVER, ,M5A,13,Toronto Centre
119,RIVER, ,M5A,13,Toronto Centre
121,RIVER, ,M5A,13,Toronto Centre
123,RIVER, ,M5A,13,Toronto Centre
125,RIVER, ,M5A,13,Toronto Centre
49,JACKES, ,M4T,11,University-Rosedale
21,BROADVIEW, ,M4M,14,Toronto-Danforth
35,BROADVIEW, ,M4M,14,Toronto-Danforth
37,BROADVIEW, ,M4M,14,Toronto-Danforth
39,BROADVIEW, ,M4M,14,Toronto-Danforth
41,BROADVIEW, ,M4M,14,Toronto-Danforth
43,BROADVIEW, ,M4M,14,Toronto-Danforth
45,BROADVIEW, ,M4M,14,Toronto-Danforth
47,BROADVIEW, ,M4M,14,Toronto-Danforth
49,BROADVIEW, ,M4M,14,Toronto-Danforth
51,BROADVIEW, ,M4M,14,Toronto-Danforth
53,BROADVIEW, ,M4M,14,Toronto-Danforth
40,LEWIS, ,M4M,14,Toronto-Danforth
277,DOWNSVIEW PARK, ,   ,06,York Centre
279,DOWNSVIEW PARK, ,   ,06,York Centre
281,DOWNSVIEW PARK, ,   ,06,York Centre
28,RAGLAN, ,M6C,12,Toronto-St. Paul's
30,RAGLAN, ,M6C,12,Toronto-St. Paul's
32,RAGLAN, ,M6C,12,Toronto-St. Paul's
10,RAGLAN, ,M6C,12,Toronto-St. Paul's
619,YONGE, ,M4Y,13,Toronto Centre
9,ISABELLA, ,M4Y,13,Toronto Centre
79,SHUTER, ,M5B,13,Toronto Centre
502,ADELAIDE,W,M5V,10,Spadina-Fort York
1745,ALBION, ,M9V,01,Etobicoke North
600,THE EAST MALL, ,M9B,02,Etobicoke Centre
596,RENFORTH, ,M9C,02,Etobicoke Centre
1296,KENNEDY, ,M1P,21,Scarborough Centre
64,MERTON, ,M4S,12,Toronto-St. Paul's
160,EGLINTON,E,M4P,12,Toronto-St. Paul's
164,EGLINTON,E,M4P,12,Toronto-St. Paul's
134,REDPATH, ,M4P,12,Toronto-St. Paul's
140,REDPATH, ,   ,12,Toronto-St. Paul's
37,GLENDORA, ,M2N,18,Willowdale
5251,DUNDAS,W,M9B,03,Etobicoke-Lakeshore
150,BERRY, ,M8Y,03,Etobicoke-Lakeshore
1,NEIGHBOURHOOD, ,   ,03,Etobicoke-Lakeshore
179,FINCH,E,M2N,18,Willowdale
2237,ST CLAIR,W,M6N,05,York South-Weston
2283,ST CLAIR,W,M6N,05,York South-Weston
90,CROATIA, ,M6H,09,Davenport
1141,BLOOR,W,M6H,09,Davenport
90,CROATIA, ,M6H,09,Davenport
1974,WESTON, ,M9N,05,York South-Weston
1966,WESTON, ,M9N,05,York South-Weston
1986,WESTON, ,M9N,05,York South-Weston
1801,EGLINTON,W,M6E,12,Toronto-St. Paul's
1807,EGLINTON,W,M6E,12,Toronto-St. Paul's
141,BEDFORD, ,M5R,11,University-Rosedale
143,BEDFORD, ,M5R,11,University-Rosedale
145,BEDFORD, ,M5R,11,University-Rosedale
24,WILLIAM DUNCAN, ,   ,06,York Centre
25,WILLIAM DUNCAN, ,   ,06,York Centre
26,WILLIAM DUNCAN, ,   ,06,York Centre
28,WILLIAM DUNCAN, ,   ,06,York Centre
283,DOWNSVIEW PARK, ,   ,06,York Centre
285,DOWNSVIEW PARK, ,   ,06,York Centre
179,FREDERICK TISDALE, ,   ,06,York Centre
177,FREDERICK TISDALE, ,   ,06,York Centre
175,FREDERICK TISDALE, ,   ,06,York Centre
173,FREDERICK TISDALE, ,   ,06,York Centre
171,FREDERICK TISDALE, ,   ,06,York Centre
169,FREDERICK TISDALE, ,   ,06,York Centre
167,FREDERICK TISDALE, ,   ,06,York Centre
32,THOMAS MULHOLLAND, ,   ,06,York Centre
12,THOMAS MULHOLLAND, ,   ,06,York Centre
10,THOMAS MULHOLLAND, ,   ,06,York Centre
8,THOMAS MULHOLLAND, ,   ,06,York Centre
6,THOMAS MULHOLLAND, ,   ,06,York Centre
4,THOMAS MULHOLLAND, ,   ,06,York Centre
75,WILLIAM DUNCAN, ,   ,06,York Centre
73,WILLIAM DUNCAN, ,   ,06,York Centre
71,WILLIAM DUNCAN, ,   ,06,York Centre
1296,KENNEDY, ,M1P,21,Scarborough Centre
15,HORSHAM, ,M2N,18,Willowdale
1475,O'CONNOR, ,M4B,19,Beaches-East York
109,GEORGE,S,M5A,13,Toronto Centre
113,GEORGE,S,M5A,13,Toronto Centre
115,GEORGE, ,M5A,13,Toronto Centre
115,GEORGE,S,M5A,13,Toronto Centre
117,GEORGE, ,M5A,13,Toronto Centre
117,GEORGE,S,M5A,13,Toronto Centre
119,GEORGE,S,M5A,13,Toronto Centre
121,GEORGE,S,M5A,13,Toronto Centre
125,GEORGE,S,M5A,13,Toronto Centre
111,GEORGE, ,M5A,13,Toronto Centre
361,ROYAL YORK, ,M8Y,03,Etobicoke-Lakeshore
363,ROYAL YORK, ,M8Y,03,Etobicoke-Lakeshore
365,ROYAL YORK, ,M8Y,03,Etobicoke-Lakeshore
10,ST MARY, ,M4Y,13,Toronto Centre
1141,BLOOR,W,M6H,09,Davenport
36,EGLINTON,W,M4R,08,Eglinton-Lawrence
2911,EGLINTON,E,M1J,20,Scarborough Southwest
2911,EGLINTON,E,M1J,20,Scarborough Southwest
601,MILNER, ,M1B,23,Scarborough North
569,CHRISTIE, ,M6G,12,Toronto-St. Paul's
571,CHRISTIE, ,M6G,12,Toronto-St. Paul's
573,CHRISTIE, ,M6G,12,Toronto-St. Paul's
1,YONGE, ,M5E,10,Spadina-Fort York
7,YONGE, ,   ,10,Spadina-Fort York
85,BEDFORD, ,M5R,11,University-Rosedale
30,WILLIAM DUNCAN, ,   ,06,York Centre
32,WILLIAM DUNCAN, ,   ,06,York Centre
34,WILLIAM DUNCAN, ,   ,06,York Centre
36,WILLIAM DUNCAN, ,   ,06,York Centre
38,WILLIAM DUNCAN, ,   ,06,York Centre
40,WILLIAM DUNCAN, ,   ,06,York Centre
42,WILLIAM DUNCAN, ,   ,06,York Centre
44,WILLIAM DUNCAN, ,   ,06,York Centre
46,WILLIAM DUNCAN, ,   ,06,York Centre
2721,DANFORTH, ,M4C,19,Beaches-East York
2721,DANFORTH, ,M4C,19,Beaches-East York
161,PARLIAMENT, ,M5A,13,Toronto Centre
363,QUEEN,E,M5A,13,Toronto Centre
69,WILLIAM DUNCAN, ,   ,06,York Centre
67,WILLIAM DUNCAN, ,   ,06,York Centre
65,WILLIAM DUNCAN, ,   ,06,York Centre
63,WILLIAM DUNCAN, ,   ,06,York Centre
61,WILLIAM DUNCAN, ,   ,06,York Centre
57,WILLIAM DUNCAN, ,   ,06,York Centre
55,WILLIAM DUNCAN, ,   ,06,York Centre
53,WILLIAM DUNCAN, ,   ,06,York Centre
51,WILLIAM DUNCAN, ,   ,06,York Centre
49,WILLIAM DUNCAN, ,   ,06,York Centre
16,OXLEY, ,   ,10,Spadina-Fort York
79,ST NICHOLAS, ,M4Y,13,Toronto Centre
81,ST NICHOLAS, ,M4Y,13,Toronto Centre
85,ST NICHOLAS, ,M4Y,13,Toronto Centre
718,YONGE, ,M4Y,13,Toronto Centre
716,YONGE, ,M4Y,13,Toronto Centre
3,YORKVILLE, ,M4W,11,University-Rosedale
836,YONGE, ,M4W,11,University-Rosedale
848,YONGE, ,M4W,11,University-Rosedale
852,YONGE, ,   ,11,University-Rosedale
852,YONGE, ,   ,11,University-Rosedale
1,YORKVILLE, ,   ,11,University-Rosedale
900,ST CLAIR,W,M6C,09,Davenport
714,YONGE, ,M4Y,13,Toronto Centre
712,YONGE, ,M4Y,13,Toronto Centre
710,YONGE, ,M4Y,13,Toronto Centre
355,ADELAIDE,W,M5V,10,Spadina-Fort York
355-359,ADELAIDE,W,M5V,10,Spadina-Fort York
46,CHARLOTTE, ,   ,10,Spadina-Fort York
16,OXLEY, ,   ,10,Spadina-Fort York
4097,LAWRENCE,E,   ,24,Scarborough-Guildwood
197,GALLOWAY, ,M1E,24,Scarborough-Guildwood
199,GALLOWAY, ,M1E,24,Scarborough-Guildwood
1001,SHEPPARD,E,M2K,17,Don Valley North
1,YORK GATE, ,M3N,07,Humber River-Black Creek
155,BERRY, ,M8Y,03,Etobicoke-Lakeshore
15,NEIGHBOURHOOD, ,   ,03,Etobicoke-Lakeshore
2417,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
2407,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
2409-2411,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
38,FIELDWAY, ,M8Z,03,Etobicoke-Lakeshore
1641,VICTORIA PARK, ,M1R,21,Scarborough Centre
1925,VICTORIA PARK, ,M1R,21,Scarborough Centre
1800,SHEPPARD,E,M2J,17,Don Valley North
591,DUNDAS,E,M5T,13,Toronto Centre
371,QUEEN,E,M5A,13,Toronto Centre
373,QUEEN,E,M5A,13,Toronto Centre
94,POWER, ,M5A,13,Toronto Centre
92,POWER, ,M5A,13,Toronto Centre
90,POWER, ,M5A,13,Toronto Centre
80,POWER, ,M5A,13,Toronto Centre
351,QUEEN,E,M5A,13,Toronto Centre
80 B,POWER, ,M5A,13,Toronto Centre
167,PARLIAMENT, ,M5A,13,Toronto Centre
1684,QUEEN,E,M4L,19,Beaches-East York
1702,QUEEN,E,M4L,19,Beaches-East York
480,FRONT,W,   ,10,Spadina-Fort York
2439,BAYVIEW, ,M2L,15,Don Valley West
2439,BAYVIEW, ,M2L,15,Don Valley West
155,ELM RIDGE, ,M6B,08,Eglinton-Lawrence
1880-1890,EGLINTON,E,M1L,21,Scarborough Centre
150,SHERWAY, ,M9C,03,Etobicoke-Lakeshore
34,LEWIS, ,M4M,14,Toronto-Danforth
32,LEWIS, ,M4M,14,Toronto-Danforth
30,LEWIS, ,M4M,14,Toronto-Danforth
28,LEWIS, ,M4M,14,Toronto-Danforth
26,LEWIS, ,M4M,14,Toronto-Danforth
24,LEWIS, ,M4M,14,Toronto-Danforth
18,LEWIS, ,M4M,14,Toronto-Danforth
344,EASTERN, ,M4M,14,Toronto-Danforth
22,LEWIS, ,M4M,14,Toronto-Danforth
20,LEWIS, ,M4M,14,Toronto-Danforth
20 A,LEWIS, ,M4M,14,Toronto-Danforth
22 A,LEWIS, ,M4M,14,Toronto-Danforth
26 A,LEWIS, ,M4M,14,Toronto-Danforth
26 B,LEWIS, ,M4M,14,Toronto-Danforth
370,CHERRY, ,   ,10,Spadina-Fort York
370 R,CHERRY, ,   ,10,Spadina-Fort York
31 R,PARLIAMENT, ,M5A,10,Spadina-Fort York
135,PORTLAND, ,M5V,10,Spadina-Fort York
137,PORTLAND, ,M5V,10,Spadina-Fort York
139,PORTLAND, ,M5V,10,Spadina-Fort York
141,PORTLAND, ,M5V,10,Spadina-Fort York
143,PORTLAND, ,M5V,10,Spadina-Fort York
5306,YONGE, ,M2N,18,Willowdale
201,GALLOWAY, ,M1E,24,Scarborough-Guildwood
1091,LESLIE, ,   ,16,Don Valley East
5365,DUNDAS,W,M9B,03,Etobicoke-Lakeshore
380,BERING, ,M8Z,03,Etobicoke-Lakeshore
382-384,BERING, ,M8Z,03,Etobicoke-Lakeshore
501,YONGE, ,M4Y,13,Toronto Centre
4415-4419,SHEPPARD,E,M1S,23,Scarborough North
4421,SHEPPARD,E,M1S,23,Scarborough North
1746,WESTON, ,M9N,05,York South-Weston
241,DUNDAS,E,M5A,13,Toronto Centre
243,DUNDAS,E,M5A,13,Toronto Centre
247,DUNDAS,E,M5A,13,Toronto Centre
251,DUNDAS,E,M5A,13,Toronto Centre
700,UNIVERSITY, ,M5G,11,University-Rosedale
475,YONGE, ,M4Y,13,Toronto Centre
40,WIDMER, ,M5V,10,Spadina-Fort York
56,WIDMER, ,M5V,10,Spadina-Fort York
54,WIDMER, ,M5V,10,Spadina-Fort York
52,WIDMER, ,M5V,10,Spadina-Fort York
48,WIDMER, ,M5V,10,Spadina-Fort York
46,WIDMER, ,M5V,10,Spadina-Fort York
44,WIDMER, ,M5V,10,Spadina-Fort York
42,WIDMER, ,M5V,10,Spadina-Fort York
50,WIDMER, ,M5V,10,Spadina-Fort York
58,WIDMER, ,M5V,10,Spadina-Fort York
3002,ISLINGTON, ,M9L,07,Humber River-Black Creek
3004,ISLINGTON, ,M9L,07,Humber River-Black Creek
3006,ISLINGTON, ,M9L,07,Humber River-Black Creek
3010,ISLINGTON, ,M9L,07,Humber River-Black Creek
3014,ISLINGTON, ,M9L,07,Humber River-Black Creek
661,QUEEN,E,M4M,14,Toronto-Danforth
77,EAST DON ROADWAY, ,M4M,14,Toronto-Danforth
79,EAST DON ROADWAY, ,M4M,14,Toronto-Danforth
48,WILLIAM DUNCAN, ,   ,06,York Centre
50,WILLIAM DUNCAN, ,   ,06,York Centre
54,WILLIAM DUNCAN, ,   ,06,York Centre
56,WILLIAM DUNCAN, ,   ,06,York Centre
58,WILLIAM DUNCAN, ,   ,06,York Centre
60,WILLIAM DUNCAN, ,   ,06,York Centre
62,WILLIAM DUNCAN, ,   ,06,York Centre
64,WILLIAM DUNCAN, ,   ,06,York Centre
66,WILLIAM DUNCAN, ,   ,06,York Centre
68,WILLIAM DUNCAN, ,   ,06,York Centre
70,WILLIAM DUNCAN, ,   ,06,York Centre
5294-5304,YONGE, ,M2N,18,Willowdale
401-409,KING,W,M5V,10,Spadina-Fort York
415,KING,W,M5V,10,Spadina-Fort York
1421,YONGE, ,M4T,12,Toronto-St. Paul's
1409,YONGE, ,M4T,12,Toronto-St. Paul's
1417,YONGE, ,M4T,12,Toronto-St. Paul's
1427,YONGE, ,M4T,12,Toronto-St. Paul's
15,CHARLES,E,M4Y,13,Toronto Centre
15,CHARLES,E,M4Y,13,Toronto Centre
111,STRACHAN, ,M6J,10,Spadina-Fort York
2250,MARKHAM, ,M1B,23,Scarborough North
4916 A-4944 A,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
16,CENTRE, ,M2M,18,Willowdale
182-250,BRENYON, ,M1B,25,Scarborough-Rouge Park
40,EGLINTON, ,M1L,20,Scarborough Southwest
4916-4944,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
255,DUNDAS,E,M5A,13,Toronto Centre
287,CHRISTIE, ,M6G,11,University-Rosedale
378,BERING, ,M8Z,03,Etobicoke-Lakeshore
22,ST CLAIR,E,M4T,12,Toronto-St. Paul's
494,GILBERT, ,M6E,09,Davenport
496,GILBERT, ,M6E,09,Davenport
248,REXDALE, ,M9W,01,Etobicoke North
9,DAWES, ,M4C,19,Beaches-East York
462-486,EASTERN, ,M4M,14,Toronto-Danforth
2701,KEELE, ,M3M,06,York Centre
101,ROEHAMPTON, ,M4P,12,Toronto-St. Paul's
1181,SHEPPARD,E,M2K,17,Don Valley North
26,COSBURN, ,M4K,14,Toronto-Danforth
111,SHORNCLIFFE, ,M8Z,03,Etobicoke-Lakeshore
11,RAGLAN, ,M6C,12,Toronto-St. Paul's
13,RAGLAN, ,M6C,12,Toronto-St. Paul's
15,RAGLAN, ,M6C,12,Toronto-St. Paul's
98,BOND, ,M5B,13,Toronto Centre
45,BALLIOL, ,M4S,12,Toronto-St. Paul's
595,BAY, ,M5G,11,University-Rosedale
595,BAY, ,M5G,11,University-Rosedale
304,YONGE, ,M5B,11,University-Rosedale
306,YONGE, ,M5B,11,University-Rosedale
2010,YONGE, ,M4S,12,Toronto-St. Paul's
2042,YONGE, ,M4S,12,Toronto-St. Paul's
2026,YONGE, ,M4S,12,Toronto-St. Paul's
2044,YONGE, ,M4S,12,Toronto-St. Paul's
31,SHERBOURNE,N,M4W,11,University-Rosedale
27,SHERBOURNE,N,M4W,11,University-Rosedale
29,SHERBOURNE,N,M4W,11,University-Rosedale
72,WILLIAM DUNCAN, ,   ,06,York Centre
74,WILLIAM DUNCAN, ,   ,06,York Centre
1698,QUEEN,E,M4L,19,Beaches-East York
1700,QUEEN,E,M4L,19,Beaches-East York
1684,QUEEN,E,M4L,19,Beaches-East York
1702,QUEEN,E,M4L,19,Beaches-East York
1698,QUEEN,E,M4L,19,Beaches-East York
1700,QUEEN,E,M4L,19,Beaches-East York
410,SHERBOURNE, ,M4X,13,Toronto Centre
410,SHERBOURNE, ,M4X,13,Toronto Centre
10,HUNTLEY, ,M4Y,13,Toronto Centre
69,YONGE, ,M5E,13,Toronto Centre
572,CHURCH, ,M4Y,13,Toronto Centre
572 A,CHURCH, ,M4Y,13,Toronto Centre
185,EILEEN, ,M6N,05,York South-Weston
4916 A,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4918,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4920,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4922,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4924,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4928,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4942,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4944 A,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4944 B,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4946,DUNDAS,W,M9A,03,Etobicoke-Lakeshore
4,BURNHAMTHORPE, ,M9A,03,Etobicoke-Lakeshore
6,BURNHAMTHORPE, ,M9A,03,Etobicoke-Lakeshore
8,BURNHAMTHORPE, ,M9A,03,Etobicoke-Lakeshore
10,BURNHAMTHORPE, ,M9A,03,Etobicoke-Lakeshore
14,BURNHAMTHORPE, ,M9A,03,Etobicoke-Lakeshore
26,COSBURN, ,M4K,14,Toronto-Danforth
214,MERTON, ,M4S,12,Toronto-St. Paul's
214,MERTON, ,M4S,12,Toronto-St. Paul's
955,WESTON, ,M6N,05,York South-Weston
955,WESTON, ,M6N,05,York South-Weston
80,BERKELEY, ,M5A,13,Toronto Centre
82,BERKELEY, ,M5A,13,Toronto Centre
72,BERKELEY, ,M5A,13,Toronto Centre
74,BERKELEY, ,M5A,13,Toronto Centre
76,BERKELEY, ,M5A,13,Toronto Centre
78,BERKELEY, ,M5A,13,Toronto Centre
80,BERKELEY, ,M5A,13,Toronto Centre
33,SHERBOURNE,N,M4W,11,University-Rosedale
35,SHERBOURNE,N,M4W,11,University-Rosedale
31,SHERBOURNE,N,M4W,11,University-Rosedale
