_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
290,1181,327,EDITHVALE PARK,Park,"Ball Diamond, Basketball Court, Firepit, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground, Sports Field",121 FINCH AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1181/index.html,"{""coordinates"": [[310842.7560733883, 4848474.5144471815]], ""type"": ""MultiPoint""}"
291,2350,208,DALESFORD PARK,Park,Playground,255 DALESFORD ROAD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2350/index.html,"{""coordinates"": [[305447.33065760956, 4831778.808544686]], ""type"": ""MultiPoint""}"
292,3791,77394,CANON JACKSON PARK,Park,Playground,80 CANON JACKSON DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3791/index.html,"{""coordinates"": [[307095.7585430956, 4839789.771078302]], ""type"": ""MultiPoint""}"
293,2077,543,JEAN AUGUSTINE PARK,Park,None,2115 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2077/index.html,"{""coordinates"": [[306636.89545169077, 4832040.41747148]], ""type"": ""MultiPoint""}"
294,2593,668,MALVERN PARK,Park,"Ball Diamond, Outdoor Dry Pad, Pickleball Court, Sports Field, Tennis Court, Washroom",36 SEWELLS RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2593/index.html,"{""coordinates"": [[327554.85019535274, 4852174.512404539]], ""type"": ""MultiPoint""}"
295,2577,1498,SAUNDERS CRESCENT PARKETTE,Park,None,620 ROYAL YORK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2577/index.html,"{""coordinates"": [[304511.7808288012, 4831989.085527896]], ""type"": ""MultiPoint""}"
296,2725,18362,TORONTO ISLANDS - ISLAND PARK,Park,"Firepit, Picnic Site, Playground, Washroom",9 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2725/index.html,"{""coordinates"": [[314596.61401861074, 4831334.599418891]], ""type"": ""MultiPoint""}"
297,1953,497,HOLLEY PARK,Park,Playground,2335 WESTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1953/index.html,"{""coordinates"": [[302344.2174068514, 4840678.005025796]], ""type"": ""MultiPoint""}"
298,920,670,MANCHESTER PARK,Park,"Pickleball Court, Playground, Tennis Court",75 MANCHESTER ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/920/index.html,"{""coordinates"": [[305502.4236329377, 4831109.886662957]], ""type"": ""MultiPoint""}"
299,2045,11,ALAN - OXFORD PARKETTE,Park,Playground,31 ALAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2045/index.html,"{""coordinates"": [[304334.3768438667, 4831244.691664797]], ""type"": ""MultiPoint""}"
300,966,22,ALEXANDER PARK,Park,Playground,33 ALEXANDER ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/966/index.html,"{""coordinates"": [[305740.8615876785, 4830983.287680274]], ""type"": ""MultiPoint""}"
301,112,596,LAKESHORE BOULEVARD PARKLANDS,Park,"Outdoor Fitness Equipment, Pickleball Court, Tennis Court",1389 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/112/index.html,"{""coordinates"": [[309431.60197044443, 4832765.399279534]], ""type"": ""MultiPoint""}"
302,2602,1301,FIELDWAY PARKETTE,Park,None,240 VAN DUSEN BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2602/index.html,"{""coordinates"": [[302469.78722249734, 4833358.742328537]], ""type"": ""MultiPoint""}"
303,2488,723,MISTY HILLS PARK,Park,None,57 MISTY HILLS TRL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2488/index.html,"{""coordinates"": [[327657.5712045096, 4853344.32019403]], ""type"": ""MultiPoint""}"
304,3609,59462,SYD COLE PARK,Park,Playground,60 EASTWOOD PARK GDNS,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3609/index.html,"{""coordinates"": [[302064.40818545065, 4828412.129221155]], ""type"": ""MultiPoint""}"
305,587,262,DEAN PARK,Park,"Ball Diamond, Playground, Sports Field",80 DEAN PARK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/587/index.html,"{""coordinates"": [[331285.90451327787, 4851303.461472028]], ""type"": ""MultiPoint""}"
306,834,180,CHARLES CACCIA PARK,Park,Playground,348 NAIRN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/834/index.html,"{""coordinates"": [[308505.60826839233, 4838709.867239292]], ""type"": ""MultiPoint""}"
307,2495,755,NIGHTSTAR PARK,Park,Playground,18 NIGHTSTAR RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2495/index.html,"{""coordinates"": [[326554.9094114992, 4853838.726131882]], ""type"": ""MultiPoint""}"
308,2116,247,CULLEN BRYANT PARK,Park,Playground,50 BARBARA CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2116/index.html,"{""coordinates"": [[318648.79949644767, 4840072.745766458]], ""type"": ""MultiPoint""}"
309,1853,1531,TABOR HILL MEMORIAL PARK,Park,None,525 BELLAMY RD N,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1853/index.html,"{""coordinates"": [[326142.7673172211, 4846659.520419346]], ""type"": ""MultiPoint""}"
310,2128,1600,YORK MILLS GARDENS,Park,None,2639 BAYVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2128/index.html,"{""coordinates"": [[314053.52945021173, 4846108.2537955865]], ""type"": ""MultiPoint""}"
311,826,74,BEAUMONDE HEIGHTS PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",44 AMARON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/826/index.html,"{""coordinates"": [[298800.0581212759, 4844541.450416054]], ""type"": ""MultiPoint""}"
312,2190,1220,CARSCADDEN GREENBELT,Park,None,32 B CARSCADDEN DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2190/index.html,"{""coordinates"": [[309342.52531139314, 4847232.57970206]], ""type"": ""MultiPoint""}"
313,2654,1063,TRUMPETER PARK,Park,None,46 TRUMPETER ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2654/index.html,"{""coordinates"": [[330207.793720179, 4851970.92237859]], ""type"": ""MultiPoint""}"
314,2181,141,BURNETT PARK,Park,None,352 BURNETT AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2181/index.html,"{""coordinates"": [[310203.4891459171, 4846666.61178338]], ""type"": ""MultiPoint""}"
315,684,525,INGLEWOOD HEIGHTS PARK,Park,Playground,91 ALLANFORD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/684/index.html,"{""coordinates"": [[321577.10817543627, 4848729.339156563]], ""type"": ""MultiPoint""}"
316,484,31,AMESBURY PARK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Pickleball Court, Playground, Sports Field, Tennis Court",151 CULFORD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/484/index.html,"{""coordinates"": [[306136.29273369804, 4840691.99693891]], ""type"": ""MultiPoint""}"
317,3826,94585,ZORRA PARK,Park,Dog Off-Leash Area,28 ZORRA ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3826/index.html,"{""coordinates"": [[303020.26007597963, 4831162.571708572]], ""type"": ""MultiPoint""}"
318,2252,263,DEAN PARK WALKWAY,Park,None,65 DEAN PARK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2252/index.html,"{""coordinates"": [[331027.56356631184, 4851609.85542357]], ""type"": ""MultiPoint""}"
319,2704,2042,YORKMINSTER PARK BAPTIST CHURCH PARK,Park,None,1585 YONGE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2704/index.html,"{""coordinates"": [[313297.4624229342, 4838986.496081999]], ""type"": ""MultiPoint""}"
320,93,521,HURON STREET PLAYGROUND,Park,"Dog Off-Leash Area, Playground",495 HURON ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/93/index.html,"{""coordinates"": [[312715.03247254726, 4836600.894520839]], ""type"": ""MultiPoint""}"
321,1010,323,EDEN VALLEY PARK,Park,Playground,6 EDEN VALLEY DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1010/index.html,"{""coordinates"": [[302032.51739521424, 4837652.464572068]], ""type"": ""MultiPoint""}"
322,1956,516,HUMEWOOD PARK,Park,Playground,37 HUMEWOOD DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1956/index.html,"{""coordinates"": [[310754.77385707403, 4838196.174280389]], ""type"": ""MultiPoint""}"
323,833,608,LAUGHLIN PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",420 ATLAS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/833/index.html,"{""coordinates"": [[309923.481027625, 4839209.021118436]], ""type"": ""MultiPoint""}"
324,840,344,ERINGATE PARK,Park,"Ball Diamond, Playground, Washroom",100 ERINGATE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/840/index.html,"{""coordinates"": [[298275.5900233508, 4835855.816975312]], ""type"": ""MultiPoint""}"
325,2523,808,PEAREN PARK,Park,"Ball Diamond, Playground",30 PEAREN ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2523/index.html,"{""coordinates"": [[305329.1238287432, 4838524.4483433645]], ""type"": ""MultiPoint""}"
326,2516,1171,ARTHUR DYSON PARKETTE,Park,None,1404 PAPE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2516/index.html,"{""coordinates"": [[316872.0378017619, 4839612.741889089]], ""type"": ""MultiPoint""}"
327,229,634,LIONEL CONACHER PARK,Park,"Ball Diamond, Playground",80 COTTINGHAM ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/229/index.html,"{""coordinates"": [[313313.798394125, 4837841.947285823]], ""type"": ""MultiPoint""}"
328,719,806,PARMA PARK,Park,"Ball Diamond, Basketball Court",99 PARMA CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/719/index.html,"{""coordinates"": [[320742.8411686912, 4842008.421373217]], ""type"": ""MultiPoint""}"
329,1951,470,HAVERSON PARK,Park,Playground,65 WOODENHILL CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1951/index.html,"{""coordinates"": [[307626.0634282762, 4838869.5152305355]], ""type"": ""MultiPoint""}"
330,2527,1464,PINERY PARK,Park,None,78 PINERY TRL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2527/index.html,"{""coordinates"": [[326789.900328536, 4852070.118440982]], ""type"": ""MultiPoint""}"
331,2655,1066,TURPIN AVENUE PARK,Park,Playground,12 TURPIN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2655/index.html,"{""coordinates"": [[300347.1428033394, 4842573.363732331]], ""type"": ""MultiPoint""}"
332,269,401,GEORGE BEN PARK,Park,Sports Field,120 ROXTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/269/index.html,"{""coordinates"": [[311153.7117076308, 4834709.192893734]], ""type"": ""MultiPoint""}"
333,210,889,ROSEDALE PARK,Park,"Ball Diamond, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Playground, Sports Field, Tennis Court, Washroom",20 SCHOLFIELD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/210/index.html,"{""coordinates"": [[314561.3831781195, 4838098.578211778]], ""type"": ""MultiPoint""}"
334,1103,981,DON PANOS PARKETTE,Park,None,3 PRESCOTT AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1103/index.html,"{""coordinates"": [[308291.251273818, 4837252.022504153]], ""type"": ""MultiPoint""}"
335,270,1096,WELLESLEY PARK,Park,Playground,500 WELLESLEY ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/270/index.html,"{""coordinates"": [[315912.5669046246, 4836636.7464419855]], ""type"": ""MultiPoint""}"
336,540,185,CHARLOTTETOWN PARK,Park,"Ball Diamond, Playground, Sports Field, Tennis Court",65 CHARLOTTETOWN BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/540/index.html,"{""coordinates"": [[333758.1300236189, 4849140.388798861]], ""type"": ""MultiPoint""}"
337,2674,846,QUEEN'S PARK,Park,None,110 WELLESLEY ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2674/index.html,"{""coordinates"": [[313481.36132445175, 4836079.363596601]], ""type"": ""MultiPoint""}"
338,193,21,ALEXANDER MUIR MEMORIAL GARDENS,Park,None,2901 YONGE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/193/index.html,"{""coordinates"": [[312826.40058290923, 4842355.658491938]], ""type"": ""MultiPoint""}"
339,1480,107,BIRUNTHAN PARK,Park,"Basketball Court, Playground, Sports Field",31 DRAGONFLY CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1480/index.html,"{""coordinates"": [[326873.72335120296, 4853676.517153274]], ""type"": ""MultiPoint""}"
340,547,1051,TOTTS TOT LOT,Park,"Ball Diamond, Playground",1 GRADWELL DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/547/index.html,"{""coordinates"": [[326217.3871842783, 4841511.997335256]], ""type"": ""MultiPoint""}"
341,2506,2093,OLD MILL PARKETTE,Park,None,5 OLD MILL RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2506/index.html,"{""coordinates"": [[305403.8227272816, 4834563.733048351]], ""type"": ""MultiPoint""}"
342,439,919,SANDY BRUCE PARK,Park,"Dog Off-Leash Area, Playground",426 MOORE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/439/index.html,"{""coordinates"": [[315219.86409864196, 4839753.7249015495]], ""type"": ""MultiPoint""}"
343,290,89,BERESFORD PARK,Park,"Dog Off-Leash Area, Playground",400 BERESFORD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/290/index.html,"{""coordinates"": [[306422.66855881526, 4835136.241923475]], ""type"": ""MultiPoint""}"
344,377,607,LARRY SEFTON PARK,Park,None,500 BAY ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/377/index.html,"{""coordinates"": [[314184.35217371903, 4834945.144783203]], ""type"": ""MultiPoint""}"
345,2015,378,FLORENCE GELL PARK,Park,Playground,85 VARSITY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2015/index.html,"{""coordinates"": [[304948.1958353024, 4835776.923841969]], ""type"": ""MultiPoint""}"
346,322,1200,BLYTHWOOD RAVINE PARK,Park,None,1200 MOUNT PLEASANT RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/322/index.html,"{""coordinates"": [[313303.6084932105, 4842137.338520039]], ""type"": ""MultiPoint""}"
347,2046,17,ALDERWOOD MEMORIAL PARK,Park,Playground,215 SHELDON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2046/index.html,"{""coordinates"": [[301218.38836015994, 4829503.144044807]], ""type"": ""MultiPoint""}"
348,223,215,COLLEGE PARK,Park,"Playground, Washroom",420 YONGE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/223/index.html,"{""coordinates"": [[314172.029189121, 4835528.518679317]], ""type"": ""MultiPoint""}"
349,2462,1523,STEWART A. MCGREGOR PARKETTE,Park,None,85 MASON BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2462/index.html,"{""coordinates"": [[312024.02177337377, 4844476.184132287]], ""type"": ""MultiPoint""}"
350,2270,1271,DOUGLAS GREENBELT,Park,None,303 DOUGLAS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2270/index.html,"{""coordinates"": [[311696.08079003834, 4842638.514467098]], ""type"": ""MultiPoint""}"
351,2511,791,O'SHEA WALKWAY,Park,None,36 O'SHEA CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2511/index.html,"{""coordinates"": [[316539.1860870015, 4849515.123132472]], ""type"": ""MultiPoint""}"
352,605,305,DUNLOP PARK,Park,"Ball Diamond, Playground, Washroom",19 DUNLOP AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/605/index.html,"{""coordinates"": [[323552.7906560548, 4841432.311411196]], ""type"": ""MultiPoint""}"
353,31,24,ALEXANDRA PARK,Park,"Ball Diamond, Outdoor Dry Pad, Picnic Site, Playground, Skateboarding, Washroom",275 BATHURST ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/31/index.html,"{""coordinates"": [[312523.70545979304, 4834528.207895178]], ""type"": ""MultiPoint""}"
354,2327,387,FRASERWOOD PARK,Park,Playground,57 FRASERWOOD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2327/index.html,"{""coordinates"": [[309430.57116741734, 4841531.2857155]], ""type"": ""MultiPoint""}"
355,1096,255,ROBERTSON PARKETTE,Park,None,1555 DANFORTH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1096/index.html,"{""coordinates"": [[318979.6763929822, 4838122.116106923]], ""type"": ""MultiPoint""}"
356,1107,1157,YORK STADIUM,Park,Sports Field,2 AVON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1107/index.html,"{""coordinates"": [[306447.7016151133, 4837859.134437069]], ""type"": ""MultiPoint""}"
357,192,196,CHORLEY PARK,Park,None,245 DOUGLAS DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/192/index.html,"{""coordinates"": [[315298.0480561507, 4838495.4901242405]], ""type"": ""MultiPoint""}"
358,1004,651,LOUISE RUSSO PARK,Park,Playground,42 FLINDON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1004/index.html,"{""coordinates"": [[301569.34958424635, 4842475.369722735]], ""type"": ""MultiPoint""}"
359,2662,1560,VICTORIA PARK - EGLINTON PARKETTE,Park,None,1501 VICTORIA PARK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2662/index.html,"{""coordinates"": [[320784.7121776688, 4842722.00324503]], ""type"": ""MultiPoint""}"
360,2224,168,CEDAR RIDGE PARK,Park,"Ball Diamond, Washroom",225 CONFEDERATION DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2224/index.html,"{""coordinates"": [[328348.58092049207, 4846440.893406868]], ""type"": ""MultiPoint""}"
361,1950,435,GRAHAM PARK,Park,Playground,11 ATLAS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1950/index.html,"{""coordinates"": [[310421.5839108435, 4837953.368331207]], ""type"": ""MultiPoint""}"
362,108,313,EAST LYNN PARK,Park,"Outdoor Ping Pong/Table Tennis, Picnic Site, Playground",1949 DANFORTH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/108/index.html,"{""coordinates"": [[319685.4812707699, 4838266.609064983]], ""type"": ""MultiPoint""}"
363,1888,1002,STONEHOUSE PARK,Park,"Outdoor Fitness Equipment, Playground",671 MARTIN GROVE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1888/index.html,"{""coordinates"": [[299562.95783726714, 4837798.416600543]], ""type"": ""MultiPoint""}"
364,2510,1590,WINCHESTER SQUARE PARK,Park,None,474 ONTARIO ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2510/index.html,"{""coordinates"": [[315182.3220210611, 4836043.82656442]], ""type"": ""MultiPoint""}"
365,2757,1311,FRED JOHNSON PARK,Park,None,3630 KINGSTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2757/index.html,"{""coordinates"": [[327768.1169828258, 4844695.467731483]], ""type"": ""MultiPoint""}"
366,2314,368,FERRAND DRIVE PARK,Park,Playground,251 FERRAND DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2314/index.html,"{""coordinates"": [[318270.6896129503, 4842227.89739079]], ""type"": ""MultiPoint""}"
367,618,1399,LYNNDALE PARKETTE,Park,Picnic Site,10 LYNNDALE CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/618/index.html,"{""coordinates"": [[322895.71269606, 4838103.717020288]], ""type"": ""MultiPoint""}"
368,3641,1914,ORPHAN'S GREEN,Park,Dog Off-Leash Area,51 POWER ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3641/index.html,"{""coordinates"": [[315940.3298623159, 4834991.988735019]], ""type"": ""MultiPoint""}"
369,2304,351,EUCLID AVENUE PARKETTE,Park,None,711 EUCLID AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2304/index.html,"{""coordinates"": [[311682.5696451862, 4836113.589631108]], ""type"": ""MultiPoint""}"
370,113,319,EASTDALE PLAYGROUND,Park,Playground,160 BOULTON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/113/index.html,"{""coordinates"": [[316992.4346978888, 4835993.798532203]], ""type"": ""MultiPoint""}"
371,2687,1588,WIMBLETON ROAD NORTH PARKETTE,Park,None,160 WIMBLETON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2687/index.html,"{""coordinates"": [[302455.3632888797, 4836243.661813997]], ""type"": ""MultiPoint""}"
372,266,137,BRUCE MACKEY PARK,Park,None,55 WARDELL ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/266/index.html,"{""coordinates"": [[317241.2216495357, 4835814.240558593]], ""type"": ""MultiPoint""}"
373,283,1109,WESTMORELAND AVENUE PARKETTE,Park,Playground,11 WESTMORELAND AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/283/index.html,"{""coordinates"": [[310420.03586125275, 4835736.3617268605]], ""type"": ""MultiPoint""}"
374,3693,69582,STANLEY GREENE PARK,Park,"Basketball Court, Firepit, Outdoor Fitness Equipment, Pickleball Court, Playground, Skateboarding, Tennis Court, Washroom",55 STANLEY GREENE BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3693/index.html,"{""coordinates"": [[306625.87071710057, 4843837.161367597]], ""type"": ""MultiPoint""}"
375,986,1078,VIMY RIDGE PARKETTE,Park,None,2546 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/986/index.html,"{""coordinates"": [[305574.1485967607, 4830056.460849593]], ""type"": ""MultiPoint""}"
376,854,722,MIMICO MEMORIAL PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",75 HILLSIDE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/854/index.html,"{""coordinates"": [[305311.3686419815, 4829985.380868127]], ""type"": ""MultiPoint""}"
377,1424,557,ACADEMY SOCCER FIELD,Park,Sports Field,115 HOBSON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1424/index.html,"{""coordinates"": [[319902.6323309483, 4842573.006291859]], ""type"": ""MultiPoint""}"
378,870,1007,SUMMERLEA PARK,Park,"Ball Diamond, Basketball Court, Cricket Pitch Field, Playground, Sports Field, Tennis Court, Washroom",2 ARCOT BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/870/index.html,"{""coordinates"": [[300888.7467256629, 4843407.19857186]], ""type"": ""MultiPoint""}"
379,38,679,MARIAN ENGEL PARK,Park,Playground,285 MELITA AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/38/index.html,"{""coordinates"": [[310915.2098037322, 4837093.652473484]], ""type"": ""MultiPoint""}"
380,3827,72662,40 POWER ST PARK,Park,None,48 POWER ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3827/index.html,"{""coordinates"": [[315850.1778770529, 4834934.75574728]], ""type"": ""MultiPoint""}"
381,2356,1338,GREY PARKETTE,Park,None,122 GREY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2356/index.html,"{""coordinates"": [[311012.5359304055, 4843479.397332713]], ""type"": ""MultiPoint""}"
382,527,40,ANSON PARK,Park,Ball Diamond,50 MACDUFF CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/527/index.html,"{""coordinates"": [[325759.6193015582, 4843058.631070041]], ""type"": ""MultiPoint""}"
383,255,1074,VICTORIA MEMORIAL SQUARE PARK,Park,Playground,10 NIAGARA ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/255/index.html,"{""coordinates"": [[312847.7843820936, 4833640.998046313]], ""type"": ""MultiPoint""}"
384,658,475,HEATHROW PARK,Park,Playground,69 HEATHROW DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/658/index.html,"{""coordinates"": [[304188.0301257071, 4842757.869614259]], ""type"": ""MultiPoint""}"
385,378,660,MACGREGOR PLAYGROUND,Park,"Ball Diamond, Basketball Court, Playground, Washroom",346 LANSDOWNE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/378/index.html,"{""coordinates"": [[309469.9290093053, 4834803.033914807]], ""type"": ""MultiPoint""}"
386,104,569,KEELE - MULOCK PARKETTE,Park,"Basketball Court, Playground",595 KEELE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/104/index.html,"{""coordinates"": [[307485.9304080764, 4836853.292593314]], ""type"": ""MultiPoint""}"
387,2442,75,BEAVER - LIGHTBOURN PARKETTE,Park,None,94 LIGHTBOURN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2442/index.html,"{""coordinates"": [[309317.36208108417, 4836792.657563113]], ""type"": ""MultiPoint""}"
388,367,177,CHANDOS PARK NORTH,Park,Outdoor Dry Pad,75 LIGHTBOURN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/367/index.html,"{""coordinates"": [[309435.0340601849, 4836793.965560233]], ""type"": ""MultiPoint""}"
389,164,1475,RAMBERT CRESCENT PARKETTE,Park,None,20 RAMBERT CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/164/index.html,"{""coordinates"": [[306391.07053805736, 4833953.186135373]], ""type"": ""MultiPoint""}"
390,2639,409,GIOVANNI CABOTO PARK,Park,Playground,160 TAVISTOCK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2639/index.html,"{""coordinates"": [[304623.63306155516, 4843348.681499325]], ""type"": ""MultiPoint""}"
391,981,82,BELMAR PARK,Park,Playground,70 MONCLOVA RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/981/index.html,"{""coordinates"": [[304032.2101707806, 4843540.238478379]], ""type"": ""MultiPoint""}"
392,2564,250,CURTIN PARK,Park,None,34 RIVERDALE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2564/index.html,"{""coordinates"": [[299903.2729014942, 4843450.96558585]], ""type"": ""MultiPoint""}"
393,138,659,LYTTON PARK,Park,"Playground, Tennis Court, Washroom",200 LYTTON BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/138/index.html,"{""coordinates"": [[311986.2277165313, 4841666.103633858]], ""type"": ""MultiPoint""}"
394,160,1511,SOUTH KINGSWAY PARKETTE,Park,None,150 SOUTH KINGSWAY,None,https://www.toronto.ca/data/parks/prd/facilities/complex/160/index.html,"{""coordinates"": [[306426.7275218056, 4833508.420213984]], ""type"": ""MultiPoint""}"
395,2260,1265,DIXINGTON PARKETTE,Park,None,40 DIXINGTON CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2260/index.html,"{""coordinates"": [[301499.30853448005, 4839665.4812249625]], ""type"": ""MultiPoint""}"
396,811,279,DIXON PARK,Park,"Basketball Court, Playground, Washroom",350 DIXON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/811/index.html,"{""coordinates"": [[300352.84073609783, 4839574.572266495]], ""type"": ""MultiPoint""}"
397,2037,537,JACK GOODLAD PARK,Park,"Ball Diamond, Basketball Court, Picnic Site, Playground",929 KENNEDY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2037/index.html,"{""coordinates"": [[323332.1637718736, 4844746.168825472]], ""type"": ""MultiPoint""}"
398,2482,1413,MIDVALE PARKETTE,Park,None,23 MIDVALE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2482/index.html,"{""coordinates"": [[309356.52226017724, 4845069.27908686]], ""type"": ""MultiPoint""}"
